codmuni,departamento,municipio,year,irv
41615,Huila,Rivera,2010,0.23
41660,Huila,Saladoblanco,2010,0.21
41668,Huila,San Agustin,2010,0.21
41676,Huila,Santa Maria,2010,0.19
41770,Huila,Suaza,2010,0.18
41791,Huila,Tarqui,2010,0.15
41797,Huila,Tesalia,2010,0.13
41799,Huila,Tello,2010,0.32
41801,Huila,Teruel,2010,0.13
41807,Huila,Timana,2010,0.11
41872,Huila,Villavieja,2010,0.11
41885,Huila,Yaguara,2010,0.06
44001,La Guajira,Riohacha,2010,0.3
44035,La Guajira,Albania,2010,0.15
44078,La Guajira,Barrancas,2010,0.22
44090,La Guajira,Dibulla,2010,0.52
44098,La Guajira,Distraccion,2010,0.22
44110,La Guajira,El Molino,2010,0.33
44279,La Guajira,Fonseca,2010,0.3
44378,La Guajira,Hatonuevo,2010,0.16
44420,La Guajira,La Jagua Del Pilar,2010,0.2
44430,La Guajira,Maicao,2010,0.24
44560,La Guajira,Manaure,2010,0.1
44650,La Guajira,San Juan Del Cesar,2010,0.26
44847,La Guajira,Uribia,2010,0.09
44855,La Guajira,Urumita,2010,0.26
44874,La Guajira,Villanueva,2010,0.22
47001,Magdalena,Santa Marta,2010,0.25
47030,Magdalena,Algarrobo,2010,0.27
47053,Magdalena,Aracataca,2010,0.28
47058,Magdalena,Ariguani,2010,0.17
47161,Magdalena,Cerro San Antonio,2010,0.09
47170,Magdalena,Chibolo,2010,0.17
47189,Magdalena,Cienaga,2010,0.28
47205,Magdalena,Concordia,2010,0.07
47245,Magdalena,El Banco,2010,0.18
47258,Magdalena,El Pion,2010,0.13
47268,Magdalena,El Reten,2010,0.21
47288,Magdalena,Fundacion,2010,0.3
47318,Magdalena,Guamal,2010,0.12
47460,Magdalena,Nueva Granada,2010,0.15
47541,Magdalena,Pedraza,2010,0.17
47545,Magdalena,Pijio Del Carmen,2010,0.09
47551,Magdalena,Pivijay,2010,0.26
47555,Magdalena,Plato,2010,0.26
47570,Magdalena,Puebloviejo,2010,0.11
47605,Magdalena,Remolino,2010,0.12
47660,Magdalena,Sabanas de San Angel,2010,0.26
47675,Magdalena,Salamina,2010,0.12
47692,Magdalena,San Sebastian De Buenavista,2010,0.12
47703,Magdalena,San Zenon,2010,0.08
47707,Magdalena,Santa Ana,2010,0.1
47720,Magdalena,Santa Barbara de Pinto,2010,0.08
47745,Magdalena,Sitionuevo,2010,0.19
47798,Magdalena,Tenerife,2010,0.26
47960,Magdalena,Zapayan,2010,0.08
47980,Magdalena,Zona Bananera,2010,0.25
50001,Meta,Villavicencio,2010,0.25
50006,Meta,Acacias,2010,0.2
50110,Meta,Barranca De Upia,2010,0.17
50124,Meta,Cabuyaro,2010,0.22
50150,Meta,Castilla La Nueva,2010,0.14
50223,Meta,Cubarral,2010,0.4
50226,Meta,Cumaral,2010,0.24
50245,Meta,El Calvario,2010,0.08
50251,Meta,El Castillo,2010,0.57
50270,Meta,El Dorado,2010,0.29
50287,Meta,Fuente De Oro,2010,0.25
50313,Meta,Granada,2010,0.37
50318,Meta,Guamal,2010,0.24
50325,Meta,Mapiripan,2010,0.73
50330,Meta,Mesetas,2010,0.75
50350,Meta,La Macarena,2010,0.66
50370,Meta,Uribe,2010,0.7
50400,Meta,Lejanias,2010,0.41
50450,Meta,Puerto Concordia,2010,0.46
50568,Meta,Puerto Gaitan,2010,0.59
50573,Meta,Puerto Lopez,2010,0.3
50577,Meta,Puerto Lleras,2010,0.63
50590,Meta,Puerto Rico,2010,0.97
50606,Meta,Restrepo,2010,0.22
50680,Meta,San Carlos De Guaroa,2010,0.16
50683,Meta,San Juan De Arama,2010,0.77
50686,Meta,San Juanito,2010,0.1
50689,Meta,San Martin,2010,0.32
50711,Meta,Vistahermosa,2010,1.0
52001,Nario,Pasto,2010,0.17
52019,Nario,Alban,2010,0.09
52022,Nario,Aldana,2010,0.11
52036,Nario,Ancuya,2010,0.15
52051,Nario,Arboleda,2010,0.06
52079,Nario,Barbacoas,2010,0.92
52083,Nario,Belen,2010,0.07
52110,Nario,Buesaco,2010,0.12
52203,Nario,Colon,2010,0.12
52207,Nario,Consaca,2010,0.15
52210,Nario,Contadero,2010,0.07
52215,Nario,Cordoba,2010,0.2
52224,Nario,Cuaspud,2010,0.09
52227,Nario,Cumbal,2010,0.27
52233,Nario,Cumbitara,2010,0.77
52240,Nario,Chachagui,2010,0.08
52250,Nario,El Charco,2010,0.61
52254,Nario,El Peol,2010,0.2
52256,Nario,El Rosario,2010,0.45
52258,Nario,El Tablon de Gomez,2010,0.23
52260,Nario,El Tambo,2010,0.17
52287,Nario,Funes,2010,0.08
52317,Nario,Guachucal,2010,0.11
52320,Nario,Guaitarilla,2010,0.05
52323,Nario,Gualmatan,2010,0.02
52352,Nario,Iles,2010,0.04
52354,Nario,Imues,2010,0.07
52356,Nario,Ipiales,2010,0.29
52378,Nario,La Cruz,2010,0.18
52381,Nario,La Florida,2010,0.14
52385,Nario,La Llanada,2010,0.5
52390,Nario,La Tola,2010,0.36
52399,Nario,La Union,2010,0.16
52405,Nario,Leiva,2010,0.35
52411,Nario,Linares,2010,0.25
52418,Nario,Los Andes,2010,0.47
52427,Nario,Magui,2010,0.55
52435,Nario,Mallama,2010,0.43
52473,Nario,Mosquera,2010,0.31
52480,Nario,Nario,2010,0.16
52490,Nario,Olaya Herrera,2010,0.47
52506,Nario,Ospina,2010,0.04
52520,Nario,Francisco Pizarro,2010,0.31
52540,Nario,Policarpa,2010,0.83
52560,Nario,Potosi,2010,0.12
52565,Nario,Providencia,2010,0.22
52573,Nario,Puerres,2010,0.29
52585,Nario,Pupiales,2010,0.07
52612,Nario,Ricaurte,2010,0.86
52621,Nario,Roberto Payan,2010,0.7
52678,Nario,Samaniego,2010,0.67
52683,Nario,Sandona,2010,0.15
52685,Nario,San Bernardo,2010,0.08
52687,Nario,San Lorenzo,2010,0.11
52693,Nario,San Pablo,2010,0.22
52694,Nario,San Pedro De Cartago,2010,0.1
52696,Nario,Santa Barbara,2010,0.51
52699,Nario,Santacruz,2010,0.59
52720,Nario,Sapuyes,2010,0.09
52786,Nario,Taminango,2010,0.21
52788,Nario,Tangua,2010,0.08
52835,Nario,San Andres De Tumaco,2010,0.61
52838,Nario,Tuquerres,2010,0.17
52885,Nario,Yacuanquer,2010,0.03
54001,Norte De Santander,Cucuta,2010,0.17
54003,Norte De Santander,Abrego,2010,0.18
54051,Norte De Santander,Arboledas,2010,0.13
54099,Norte De Santander,Bochalema,2010,0.12
54109,Norte De Santander,Bucarasica,2010,0.26
54125,Norte De Santander,Cacota,2010,0.05
54128,Norte De Santander,Cachira,2010,0.26
54172,Norte De Santander,Chinacota,2010,0.14
54174,Norte De Santander,Chitaga,2010,0.1
54206,Norte De Santander,Convencion,2010,0.61
54223,Norte De Santander,Cucutilla,2010,0.09
54239,Norte De Santander,Durania,2010,0.22
54245,Norte De Santander,El Carmen,2010,0.38
54250,Norte De Santander,El Tarra,2010,0.8
54261,Norte De Santander,El Zulia,2010,0.23
54313,Norte De Santander,Gramalote,2010,0.09
54344,Norte De Santander,Hacari,2010,0.56
54347,Norte De Santander,Herran,2010,0.09
54377,Norte De Santander,Labateca,2010,0.18
54385,Norte De Santander,La Esperanza,2010,0.27
54398,Norte De Santander,La Playa,2010,0.34
54405,Norte De Santander,Los Patios,2010,0.13
54418,Norte De Santander,Lourdes,2010,0.11
54480,Norte De Santander,Mutiscua,2010,0.04
54498,Norte De Santander,Ocaa,2010,0.23
54518,Norte De Santander,Pamplona,2010,0.12
54520,Norte De Santander,Pamplonita,2010,0.06
54553,Norte De Santander,Puerto Santander,2010,0.23
54599,Norte De Santander,Ragonvalia,2010,0.13
54660,Norte De Santander,Salazar,2010,0.14
54670,Norte De Santander,San Calixto,2010,0.61
54673,Norte De Santander,San Cayetano,2010,0.17
54680,Norte De Santander,Santiago,2010,0.24
54720,Norte De Santander,Sardinata,2010,0.55
54743,Norte De Santander,Silos,2010,0.06
54800,Norte De Santander,Teorama,2010,0.68
54810,Norte De Santander,Tibu,2010,0.8
54820,Norte De Santander,Toledo,2010,0.21
54871,Norte De Santander,Villa Caro,2010,0.11
54874,Norte De Santander,Villa Del Rosario,2010,0.14
63001,Quindio,Armenia,2010,0.11
63111,Quindio,Buenavista,2010,0.08
63130,Quindio,Calarca,2010,0.17
63190,Quindio,Circasia,2010,0.07
63212,Quindio,Cordoba,2010,0.17
63272,Quindio,Filandia,2010,0.12
63302,Quindio,Genova,2010,0.26
63401,Quindio,La Tebaida,2010,0.1
63470,Quindio,Montenegro,2010,0.1
63548,Quindio,Pijao,2010,0.32
63594,Quindio,Quimbaya,2010,0.08
63690,Quindio,Salento,2010,0.19
66001,Risaralda,Pereira,2010,0.15
66045,Risaralda,Apia,2010,0.13
66075,Risaralda,Balboa,2010,0.16
66088,Risaralda,Belen De Umbria,2010,0.1
66170,Risaralda,Dosquebradas,2010,0.09
66318,Risaralda,Guatica,2010,0.12
66383,Risaralda,La Celia,2010,0.16
66400,Risaralda,La Virginia,2010,0.11
66440,Risaralda,Marsella,2010,0.09
66456,Risaralda,Mistrato,2010,0.33
66572,Risaralda,Pueblo Rico,2010,0.32
66594,Risaralda,Quinchia,2010,0.2
66682,Risaralda,Santa Rosa De Cabal,2010,0.1
66687,Risaralda,Santuario,2010,0.19
68001,Santander,Bucaramanga,2010,0.11
68013,Santander,Aguada,2010,0.04
68020,Santander,Albania,2010,0.07
68051,Santander,Aratoca,2010,0.04
68077,Santander,Barbosa,2010,0.15
68079,Santander,Barichara,2010,0.03
68081,Santander,Barrancabermeja,2010,0.28
68092,Santander,Betulia,2010,0.09
68101,Santander,Bolivar,2010,0.36
68121,Santander,Cabrera,2010,0.06
68132,Santander,California,2010,0.07
68147,Santander,Capitanejo,2010,0.05
68152,Santander,Carcasi,2010,0.03
68160,Santander,Cepita,2010,0.05
68162,Santander,Cerrito,2010,0.08
68167,Santander,Charala,2010,0.08
68169,Santander,Charta,2010,0.13
68176,Santander,Chima,2010,0.21
68179,Santander,Chipata,2010,0.02
68190,Santander,Cimitarra,2010,0.24
68207,Santander,Concepcion,2010,0.08
68209,Santander,Confines,2010,0.03
68211,Santander,Contratacion,2010,0.07
68217,Santander,Coromoro,2010,0.17
68229,Santander,Curiti,2010,0.06
68235,Santander,El Carmen De Chucuri,2010,0.12
68245,Santander,El Guacamayo,2010,0.05
68250,Santander,El Peon,2010,0.4
68255,Santander,El Playon,2010,0.2
68264,Santander,Encino,2010,0.13
68266,Santander,Enciso,2010,0.03
68271,Santander,Florian,2010,0.2
68276,Santander,Floridablanca,2010,0.08
68296,Santander,Galan,2010,0.14
68298,Santander,Gambita,2010,0.04
68307,Santander,Giron,2010,0.13
68318,Santander,Guaca,2010,0.07
68320,Santander,Guadalupe,2010,0.07
68322,Santander,Guapota,2010,0.0
68324,Santander,Guavata,2010,0.15
68327,Santander,Guepsa,2010,0.07
68344,Santander,Hato,2010,0.12
68368,Santander,Jesus Maria,2010,0.09
68370,Santander,Jordan,2010,0.04
68377,Santander,La Belleza,2010,0.24
68385,Santander,Landazuri,2010,0.32
68397,Santander,La Paz,2010,0.06
68406,Santander,Lebrija,2010,0.15
68418,Santander,Los Santos,2010,0.05
68425,Santander,Macaravita,2010,0.06
68432,Santander,Malaga,2010,0.07
68444,Santander,Matanza,2010,0.13
68464,Santander,Mogotes,2010,0.07
68468,Santander,Molagavita,2010,0.05
68498,Santander,Ocamonte,2010,0.03
68500,Santander,Oiba,2010,0.08
68502,Santander,Onzaga,2010,0.09
68522,Santander,Palmar,2010,0.03
68524,Santander,Palmas Del Socorro,2010,0.04
68533,Santander,Paramo,2010,0.04
68547,Santander,Piedecuesta,2010,0.09
68549,Santander,Pinchote,2010,0.02
68572,Santander,Puente Nacional,2010,0.04
68573,Santander,Puerto Parra,2010,0.21
68575,Santander,Puerto Wilches,2010,0.22
68615,Santander,Rionegro,2010,0.2
68655,Santander,Sabana De Torres,2010,0.42
68669,Santander,San Andres,2010,0.04
68673,Santander,San Benito,2010,0.07
68679,Santander,San Gil,2010,0.06
68682,Santander,San Joaquin,2010,0.04
68684,Santander,San Jose De Miranda,2010,0.12
68686,Santander,San Miguel,2010,0.06
68689,Santander,San Vicente De Chucuri,2010,0.17
68705,Santander,Santa Barbara,2010,0.06
68720,Santander,Santa Helena Del Opon,2010,0.12
68745,Santander,Simacota,2010,0.27
68755,Santander,Socorro,2010,0.07
68770,Santander,Suaita,2010,0.08
68773,Santander,Sucre,2010,0.24
68780,Santander,Surata,2010,0.16
68820,Santander,Tona,2010,0.1
68855,Santander,Valle De San Jose,2010,0.09
68861,Santander,Velez,2010,0.09
68867,Santander,Vetas,2010,0.08
68872,Santander,Villanueva,2010,0.04
68895,Santander,Zapatoca,2010,0.06
70001,Sucre,Sincelejo,2010,0.18
70110,Sucre,Buenavista,2010,0.12
70124,Sucre,Caimito,2010,0.05
70204,Sucre,Coloso,2010,0.21
70215,Sucre,Corozal,2010,0.14
70221,Sucre,Coveas,2010,0.14
70230,Sucre,Chalan,2010,0.24
70233,Sucre,El Roble,2010,0.2
70235,Sucre,Galeras,2010,0.22
70265,Sucre,Guaranda,2010,0.1
70400,Sucre,La Union,2010,0.06
70418,Sucre,Los Palmitos,2010,0.16
70429,Sucre,Majagual,2010,0.08
70473,Sucre,Morroa,2010,0.21
70508,Sucre,Ovejas,2010,0.34
70523,Sucre,Palmito,2010,0.17
70670,Sucre,Sampues,2010,0.15
70678,Sucre,San Benito Abad,2010,0.17
70702,Sucre,San Juan De Betulia,2010,0.15
70708,Sucre,San Marcos,2010,0.14
70713,Sucre,San Onofre,2010,0.25
70717,Sucre,San Pedro,2010,0.15
70742,Sucre,San Luis De Since,2010,0.14
70771,Sucre,Sucre,2010,0.1
70820,Sucre,Santiago De Tolu,2010,0.18
70823,Sucre,Tolu Viejo,2010,0.22
73001,Tolima,Ibague,2010,0.19
73024,Tolima,Alpujarra,2010,0.18
73026,Tolima,Alvarado,2010,0.19
73030,Tolima,Ambalema,2010,0.11
73043,Tolima,Anzoategui,2010,0.24
73055,Tolima,Armero,2010,0.16
73067,Tolima,Ataco,2010,0.39
73124,Tolima,Cajamarca,2010,0.3
73148,Tolima,Carmen De Apicala,2010,0.05
73152,Tolima,Casabianca,2010,0.25
73168,Tolima,Chaparral,2010,0.46
73200,Tolima,Coello,2010,0.06
73217,Tolima,Coyaima,2010,0.23
73226,Tolima,Cunday,2010,0.29
73236,Tolima,Dolores,2010,0.45
73268,Tolima,Espinal,2010,0.11
73270,Tolima,Falan,2010,0.11
73275,Tolima,Flandes,2010,0.07
73283,Tolima,Fresno,2010,0.14
73319,Tolima,Guamo,2010,0.11
73347,Tolima,Herveo,2010,0.22
73349,Tolima,Honda,2010,0.16
73352,Tolima,Icononzo,2010,0.18
73408,Tolima,Lerida,2010,0.24
73411,Tolima,Libano,2010,0.24
73443,Tolima,San Sebastian De Mariquita,2010,0.2
73449,Tolima,Melgar,2010,0.07
73461,Tolima,Murillo,2010,0.24
73483,Tolima,Natagaima,2010,0.25
73504,Tolima,Ortega,2010,0.31
73520,Tolima,Palocabildo,2010,0.14
73547,Tolima,Piedras,2010,0.04
73555,Tolima,Planadas,2010,0.57
73563,Tolima,Prado,2010,0.29
73585,Tolima,Purificacion,2010,0.12
73616,Tolima,Rioblanco,2010,0.47
73622,Tolima,Roncesvalles,2010,0.39
73624,Tolima,Rovira,2010,0.31
73671,Tolima,Saldaa,2010,0.11
73675,Tolima,San Antonio,2010,0.37
73678,Tolima,San Luis,2010,0.19
73686,Tolima,Santa Isabel,2010,0.26
73770,Tolima,Suarez,2010,0.1
73854,Tolima,Valle De San Juan,2010,0.14
73861,Tolima,Venadillo,2010,0.24
73870,Tolima,Villahermosa,2010,0.32
73873,Tolima,Villarrica,2010,0.24
76001,Valle del Cauca,Cali,2010,0.17
76020,Valle del Cauca,Alcala,2010,0.13
76036,Valle del Cauca,Andalucia,2010,0.14
76041,Valle del Cauca,Ansermanuevo,2010,0.11
76054,Valle del Cauca,Argelia,2010,0.2
76100,Valle del Cauca,Bolivar,2010,0.23
76109,Valle del Cauca,Buenaventura,2010,0.42
76111,Valle del Cauca,Guadalajara de Buga,2010,0.16
76113,Valle del Cauca,Bugalagrande,2010,0.31
76122,Valle del Cauca,Caicedonia,2010,0.11
76126,Valle del Cauca,Calima,2010,0.26
76130,Valle del Cauca,Candelaria,2010,0.08
76147,Valle del Cauca,Cartago,2010,0.09
76233,Valle del Cauca,Dagua,2010,0.29
76243,Valle del Cauca,El Aguila,2010,0.14
76246,Valle del Cauca,El Cairo,2010,0.21
76248,Valle del Cauca,El Cerrito,2010,0.1
76250,Valle del Cauca,El Dovio,2010,0.23
76275,Valle del Cauca,Florida,2010,0.35
76306,Valle del Cauca,Ginebra,2010,0.08
76318,Valle del Cauca,Guacari,2010,0.21
76364,Valle del Cauca,Jamundi,2010,0.19
76377,Valle del Cauca,La Cumbre,2010,0.07
76400,Valle del Cauca,La Union,2010,0.12
76403,Valle del Cauca,La Victoria,2010,0.13
76497,Valle del Cauca,Obando,2010,0.16
76520,Valle del Cauca,Palmira,2010,0.15
76563,Valle del Cauca,Pradera,2010,0.25
76606,Valle del Cauca,Restrepo,2010,0.18
76616,Valle del Cauca,Riofrio,2010,0.26
76622,Valle del Cauca,Roldanillo,2010,0.13
76670,Valle del Cauca,San Pedro,2010,0.24
76736,Valle del Cauca,Sevilla,2010,0.2
76823,Valle del Cauca,Toro,2010,0.09
76828,Valle del Cauca,Trujillo,2010,0.24
76834,Valle del Cauca,Tulua,2010,0.22
76845,Valle del Cauca,Ulloa,2010,0.05
76863,Valle del Cauca,Versalles,2010,0.15
76869,Valle del Cauca,Vijes,2010,0.1
76890,Valle del Cauca,Yotoco,2010,0.1
76892,Valle del Cauca,Yumbo,2010,0.1
76895,Valle del Cauca,Zarzal,2010,0.12
81001,Arauca,Arauca,2010,0.4
81065,Arauca,Arauquita,2010,0.83
81220,Arauca,Cravo Norte,2010,0.25
81300,Arauca,Fortul,2010,0.58
81591,Arauca,Puerto Rondon,2010,0.61
81736,Arauca,Saravena,2010,0.55
81794,Arauca,Tame,2010,0.85
85001,Casanare,Yopal,2010,0.24
85010,Casanare,Aguazul,2010,0.32
85015,Casanare,Chameza,2010,0.2
85125,Casanare,Hato Corozal,2010,0.28
85136,Casanare,La Salina,2010,0.27
85139,Casanare,Mani,2010,0.21
85162,Casanare,Monterrey,2010,0.3
85225,Casanare,Nunchia,2010,0.22
85230,Casanare,Orocue,2010,0.23
85250,Casanare,Paz De Ariporo,2010,0.27
85263,Casanare,Pore,2010,0.18
85279,Casanare,Recetor,2010,0.26
85300,Casanare,Sabanalarga,2010,0.18
85315,Casanare,Sacama,2010,0.45
85325,Casanare,San Luis De Palenque,2010,0.13
85400,Casanare,Tamara,2010,0.25
85410,Casanare,Tauramena,2010,0.26
85430,Casanare,Trinidad,2010,0.16
85440,Casanare,Villanueva,2010,0.24
86001,Putumayo,Mocoa,2010,0.41
86219,Putumayo,Colon,2010,0.15
86320,Putumayo,Orito,2010,0.56
86568,Putumayo,Puerto Asis,2010,0.75
86569,Putumayo,Puerto Caicedo,2010,0.74
86571,Putumayo,Puerto Guzman,2010,0.76
86573,Putumayo,Puerto Leguizamo,2010,0.54
86749,Putumayo,Sibundoy,2010,0.16
86755,Putumayo,San Francisco,2010,0.23
86757,Putumayo,San Miguel,2010,0.73
86760,Putumayo,Santiago,2010,0.19
86865,Putumayo,Valle del Guamuez,2010,0.64
86885,Putumayo,Villagarzon,2010,0.65
88001,"Archip,De San Andres, Providencia y Santa Catalina",San Andres,2010,0.05
88564,"Archip,De San Andres, Providencia y Santa Catalina",Providencia,2010,0.0
91001,Amazonas,Leticia,2010,0.15
91263,Amazonas,El Encanto,2010,0.16
91405,Amazonas,La Chorrera,2010,0.2
91407,Amazonas,La Pedrera,2010,0.04
91430,Amazonas,La Victoria,2010,0.17
91460,Amazonas,Miriti - Parana,2010,0.05
91530,Amazonas,Puerto Alegria,2010,0.18
91536,Amazonas,Puerto Arica,2010,0.06
91540,Amazonas,Puerto Nario,2010,0.06
91669,Amazonas,Puerto Santander,2010,0.11
91798,Amazonas,Tarapaca,2010,0.04
94001,Guainia,Inirida,2010,0.25
94343,Guainia,Barranco Minas,2010,0.22
94663,Guainia,Mapiripana,2010,0.2
94883,Guainia,San Felipe,2010,0.04
94884,Guainia,Puerto Colombia,2010,0.08
94885,Guainia,La Guadalupe,2010,0.03
94886,Guainia,Cacahual,2010,0.04
94887,Guainia,Pana Pana,2010,0.1
94888,Guainia,Morichal,2010,0.23
95001,Guaviare,San Jose Del Guaviare,2010,0.87
95015,Guaviare,Calamar,2010,0.73
95025,Guaviare,El Retorno,2010,0.59
95200,Guaviare,Miraflores,2010,0.82
97001,Vaupes,Mitu,2010,0.37
97161,Vaupes,Caruru,2010,0.62
97511,Vaupes,Pacoa,2010,0.14
97666,Vaupes,Taraira,2010,0.06
97777,Vaupes,Papunaua,2010,0.12
97889,Vaupes,Yavarate,2010,0.09
99001,Vichada,Puerto Carreo,2010,0.28
99524,Vichada,La Primavera,2010,0.2
99624,Vichada,Santa Rosalia,2010,0.23
99773,Vichada,Cumaribo,2010,0.51
5001,Antioquia,Medellin,2011,0.18
5002,Antioquia,Abejorral,2011,0.24
5004,Antioquia,Abriaqui,2011,0.08
5021,Antioquia,Alejandria,2011,0.14
5030,Antioquia,Amaga,2011,0.09
5031,Antioquia,Amalfi,2011,0.42
5034,Antioquia,Andes,2011,0.17
5036,Antioquia,Angelopolis,2011,0.08
5038,Antioquia,Angostura,2011,0.35
5040,Antioquia,Anori,2011,0.82
5042,Antioquia,Santafe De Antioquia,2011,0.21
5044,Antioquia,Anza,2011,0.15
5045,Antioquia,Apartado,2011,0.35
5051,Antioquia,Arboletes,2011,0.23
5055,Antioquia,Argelia,2011,0.73
5059,Antioquia,Armenia,2011,0.12
5079,Antioquia,Barbosa,2011,0.18
5086,Antioquia,Belmira,2011,0.16
5088,Antioquia,Bello,2011,0.11
5091,Antioquia,Betania,2011,0.18
5093,Antioquia,Betulia,2011,0.19
5101,Antioquia,Ciudad Bolivar,2011,0.14
5107,Antioquia,Briceo,2011,0.62
5113,Antioquia,Buritica,2011,0.1
5120,Antioquia,Caceres,2011,0.71
5125,Antioquia,Caicedo,2011,0.26
5129,Antioquia,Caldas,2011,0.1
5134,Antioquia,Campamento,2011,0.48
5138,Antioquia,Caasgordas,2011,0.23
5142,Antioquia,Caracoli,2011,0.17
5145,Antioquia,Caramanta,2011,0.04
5147,Antioquia,Carepa,2011,0.31
5148,Antioquia,El Carmen De Viboral,2011,0.15
5150,Antioquia,Carolina,2011,0.14
5154,Antioquia,Caucasia,2011,0.42
5172,Antioquia,Chigorodo,2011,0.3
5190,Antioquia,Cisneros,2011,0.16
5197,Antioquia,Cocorna,2011,0.38
5206,Antioquia,Concepcion,2011,0.1
5209,Antioquia,Concordia,2011,0.12
5212,Antioquia,Copacabana,2011,0.06
5234,Antioquia,Dabeiba,2011,0.53
5237,Antioquia,Donmatias,2011,0.1
5240,Antioquia,Ebejico,2011,0.11
5250,Antioquia,El Bagre,2011,0.54
5264,Antioquia,Entrerrios,2011,0.03
5266,Antioquia,Envigado,2011,0.09
5282,Antioquia,Fredonia,2011,0.06
5284,Antioquia,Frontino,2011,0.31
5306,Antioquia,Giraldo,2011,0.11
5308,Antioquia,Girardota,2011,0.09
5310,Antioquia,Gomez Plata,2011,0.09
5313,Antioquia,Granada,2011,0.46
5315,Antioquia,Guadalupe,2011,0.19
5318,Antioquia,Guarne,2011,0.13
5321,Antioquia,Guatape,2011,0.1
5347,Antioquia,Heliconia,2011,0.18
5353,Antioquia,Hispania,2011,0.02
5360,Antioquia,Itagui,2011,0.12
5361,Antioquia,Ituango,2011,0.87
5364,Antioquia,Jardin,2011,0.1
5368,Antioquia,Jerico,2011,0.07
5376,Antioquia,La Ceja,2011,0.12
5380,Antioquia,La Estrella,2011,0.06
5390,Antioquia,La Pintada,2011,0.13
5400,Antioquia,La Union,2011,0.22
5411,Antioquia,Liborina,2011,0.12
5425,Antioquia,Maceo,2011,0.3
5440,Antioquia,Marinilla,2011,0.13
5467,Antioquia,Montebello,2011,0.17
5475,Antioquia,Murindo,2011,0.18
5480,Antioquia,Mutata,2011,0.48
5483,Antioquia,Nario,2011,0.47
5490,Antioquia,Necocli,2011,0.24
5495,Antioquia,Nechi,2011,0.54
5501,Antioquia,Olaya,2011,0.22
5541,Antioquia,Peol,2011,0.06
5543,Antioquia,Peque,2011,0.25
5576,Antioquia,Pueblorrico,2011,0.05
5579,Antioquia,Puerto Berrio,2011,0.31
5585,Antioquia,Puerto Nare,2011,0.2
5591,Antioquia,Puerto Triunfo,2011,0.2
5604,Antioquia,Remedios,2011,0.37
5607,Antioquia,Retiro,2011,0.1
5615,Antioquia,Rionegro,2011,0.11
5628,Antioquia,Sabanalarga,2011,0.28
5631,Antioquia,Sabaneta,2011,0.03
5642,Antioquia,Salgar,2011,0.24
5647,Antioquia,San Andres De Cuerquia,2011,0.43
5649,Antioquia,San Carlos,2011,0.57
5652,Antioquia,San Francisco,2011,0.7
5656,Antioquia,San Jeronimo,2011,0.18
5658,Antioquia,San Jose De La Montaa,2011,0.13
5659,Antioquia,San Juan De Uraba,2011,0.23
5660,Antioquia,San Luis,2011,0.59
5664,Antioquia,San Pedro De Los Milagros,2011,0.11
5665,Antioquia,San Pedro De Uraba,2011,0.2
5667,Antioquia,San Rafael,2011,0.34
5670,Antioquia,San Roque,2011,0.17
5674,Antioquia,San Vicente,2011,0.16
5679,Antioquia,Santa Barbara,2011,0.13
5686,Antioquia,Santa Rosa De Osos,2011,0.17
5690,Antioquia,Santo Domingo,2011,0.21
5697,Antioquia,El Santuario,2011,0.12
5736,Antioquia,Segovia,2011,0.35
5756,Antioquia,Sonson,2011,0.38
5761,Antioquia,Sopetran,2011,0.13
5789,Antioquia,Tamesis,2011,0.11
5790,Antioquia,Taraza,2011,0.87
5792,Antioquia,Tarso,2011,0.05
5809,Antioquia,Titiribi,2011,0.03
5819,Antioquia,Toledo,2011,0.34
5837,Antioquia,Turbo,2011,0.4
5842,Antioquia,Uramita,2011,0.38
5847,Antioquia,Urrao,2011,0.35
5854,Antioquia,Valdivia,2011,0.84
5856,Antioquia,Valparaiso,2011,0.19
5858,Antioquia,Vegachi,2011,0.29
5861,Antioquia,Venecia,2011,0.08
5873,Antioquia,Vigia Del Fuerte,2011,0.42
5885,Antioquia,Yali,2011,0.32
5887,Antioquia,Yarumal,2011,0.4
5890,Antioquia,Yolombo,2011,0.18
5893,Antioquia,Yondo,2011,0.39
5895,Antioquia,Zaragoza,2011,0.57
8001,Atlantico,Barranquilla,2011,0.12
8078,Atlantico,Baranoa,2011,0.1
8137,Atlantico,Campo De La Cruz,2011,0.1
8141,Atlantico,Candelaria,2011,0.08
8296,Atlantico,Galapa,2011,0.15
8372,Atlantico,Juan De Acosta,2011,0.1
8421,Atlantico,Luruaco,2011,0.13
8433,Atlantico,Malambo,2011,0.15
8436,Atlantico,Manati,2011,0.06
8520,Atlantico,Palmar De Varela,2011,0.07
8549,Atlantico,Piojo,2011,0.08
8558,Atlantico,Polonuevo,2011,0.06
8560,Atlantico,Ponedera,2011,0.12
8573,Atlantico,Puerto Colombia,2011,0.08
8606,Atlantico,Repelon,2011,0.09
8634,Atlantico,Sabanagrande,2011,0.12
8638,Atlantico,Sabanalarga,2011,0.15
8675,Atlantico,Santa Lucia,2011,0.09
8685,Atlantico,Santo Tomas,2011,0.12
8758,Atlantico,Soledad,2011,0.12
8770,Atlantico,Suan,2011,0.09
8832,Atlantico,Tubara,2011,0.13
8849,Atlantico,Usiacuri,2011,0.08
